stock_id,date,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1101,2014-02-10,9801691.0,11416657,9134465,-14.14,7.3,9801691,9134465,7.3
1101,2014-03-10,6087866.0,9801691,5540346,-37.88,9.88,15889557,14674811,8.27
1101,2014-04-10,10834889.0,6087866,9457971,77.97,14.55,26724446,24132782,10.73
1101,2014-05-10,11561838.0,10834889,9919269,6.7,16.55,38286284,34052051,12.43
1101,2014-06-10,10625467.0,11561838,9543782,-8.09,11.33,48911751,43595833,12.19
1101,2014-07-10,9677933.0,10625467,9517630,-8.91,1.68,58589684,53113464,10.31
1101,2014-08-10,10327799.0,9677933,9875888,6.71,4.57,68917483,62989351,9.41
1101,2014-09-10,9951133.0,10327799,9835143,-3.64,1.17,78868616,72824494,8.29
1101,2014-10-10,9816025.0,9951133,10060975,-1.35,-2.43,88684641,82885470,6.99
1101,2014-11-10,10429319.0,9816025,10654077,6.24,-2.1,99113960,93539547,5.95
1101,2014-12-10,9298656.0,10429319,11201088,-10.84,-16.98,108412616,104740635,3.5
1101,2015-01-10,9913147.0,9298656,11416657,6.6,-13.16,118325763,116157292,1.86
1101,2015-02-10,8921719.0,9913147,9801691,-10.0,-8.97,8921719,9801691,-8.97
1101,2015-03-10,4823318.0,8921719,6087866,-45.93,-20.77,13745037,15889557,-13.49
1101,2015-04-10,7695107.0,4823318,10834889,59.53,-28.97,21440143,26724446,-19.77
1101,2015-05-10,8468346.0,7695107,11561838,10.04,-26.75,29908489,38286284,-21.88
1101,2015-06-10,7989971.0,8468346,10625467,-5.64,-24.8,37898460,48911751,-22.51
1101,2015-07-10,8545853.0,7989971,9677933,6.95,-11.69,46444313,58589684,-20.72
1101,2015-08-10,8250361.0,8545853,10327799,-3.45,-20.11,54694674,68917483,-20.63
1101,2015-09-10,7397417.0,8250361,9951133,-10.33,-25.66,62092091,78868616,-21.27
1101,2015-10-10,7026214.0,7397417,9816025,-5.01,-28.42,69118305,88684641,-22.06
1101,2015-11-10,8081068.0,7026214,10429319,15.01,-22.51,77199373,99113960,-22.11
1101,2015-12-10,8003992.0,8081068,9298656,-0.95,-13.92,85203365,108412616,-21.4
1101,2016-01-10,8543685.0,8003992,9913147,6.74,-13.81,93747048,118325763,-20.77
1101,2016-02-10,6575590.0,8543685,8921719,-23.03,-26.29,6575590,8921719,-26.29
1101,2016-03-10,3632053.0,6575590,4823318,-44.76,-24.69,10207643,13745037,-25.73
1101,2016-04-10,7523593.0,3632053,7695107,107.14,-2.22,17731236,21440143,-17.29
1101,2016-05-10,7255945.0,7523593,8468346,-3.55,-14.31,24987181,29908489,-16.45
1101,2016-06-10,7866517.0,7255945,7989971,8.41,-1.54,32853698,37898460,-13.31
1101,2016-07-10,7813036.0,7866517,8545853,-0.67,-8.57,40666734,46444313,-12.43
1101,2016-08-10,7816038.0,7813036,8250361,0.03,-5.26,48482772,54694674,-11.35
1101,2016-09-10,7454905.0,7816038,7397417,-4.62,0.77,55937677,62092091,-9.91
1101,2016-10-10,7087046.0,7454905,7026214,-4.93,0.86,63024723,69118305,-8.81
1101,2016-11-10,8261376.0,7087046,8081068,16.57,2.23,71286099,77199373,-7.65
1101,2016-12-10,8866988.0,8261376,8003992,7.33,10.78,80153087,85203365,-5.92
1101,2017-01-10,9418581.0,8866988,8475713,6.22,11.12,89571668,93679076,-4.38
1101,2017-02-10,6131670.0,9418581,6575590,-34.89,-6.75,6131670,6575590,-6.75
1101,2017-03-10,5964991.0,6131670,3632053,-2.71,64.23,12096661,10207643,18.5
1101,2017-04-10,9083111.0,5964991,7523593,52.27,20.72,21179772,17731236,19.44
1101,2017-05-10,8370478.0,9083111,7255945,-7.84,15.36,29550250,24987181,18.26
1101,2017-06-10,8485032.0,8370478,7866517,1.36,7.86,38035282,32853698,15.77
1101,2017-07-10,7858569.0,8485032,7813036,-7.38,0.58,45893851,40666734,12.85
1101,2017-08-10,8034396.0,7858569,7816038,2.23,2.79,53928247,48482772,11.23
1101,2017-09-10,6952639.0,8034396,7454905,-13.46,-6.73,60880886,55937677,8.83
1101,2017-10-10,8071192.0,6952639,7087046,16.08,13.88,68952078,63024723,9.4
1101,2017-11-10,8387381.0,8071192,8261376,3.91,1.52,77339459,71286099,8.49
1101,2017-12-10,9985897.0,8387381,8866988,19.05,12.61,87325356,80153087,8.94
1101,2018-01-10,10988149.0,9985897,9418581,10.03,16.66,98313505,89571668,9.75
1101,2018-02-10,9617393.0,10988149,6131670,-12.47,56.84,9617393,6131670,56.84
1101,2018-03-10,4811678.0,9617393,5964991,-49.96,-19.33,14429071,12096661,19.28
1101,2018-04-10,9750141.0,4811678,9083111,102.63,7.34,24179212,21179772,14.16
1101,2018-05-10,11023422.0,9750141,8370478,13.05,31.69,35202634,29550250,19.12
1101,2018-06-10,11539982.0,11023422,8485032,4.68,36.0,46742616,38035282,22.89
1101,2018-07-10,10757628.0,11539982,7858569,-6.77,36.89,57500244,45893851,25.28
1101,2018-08-10,11013654.0,10757628,8034396,2.37,37.08,68513898,53928247,27.04
1101,2018-09-10,10707234.0,11013654,6952639,-2.78,54.0,79221132,60880886,30.12
1101,2018-10-10,10436223.0,10707234,8071192,-2.53,29.3,89657355,68952078,30.02
1101,2018-11-10,11753303.0,10436223,8387381,12.62,40.13,101410658,77339459,31.12
1102,2014-02-10,6016442.0,7124072,6018213,-15.54,-0.02,6016442,6018213,-0.02
1102,2014-03-10,3173166.0,6016442,2552357,-47.25,24.32,9189608,8570570,7.22
1102,2014-04-10,7078477.0,3173166,5428755,123.07,30.38,16268085,13999325,16.2
1102,2014-05-10,6735805.0,7078477,5930748,-4.84,13.57,23003890,19930073,15.42
1102,2014-06-10,7588325.0,6735805,6239676,12.65,21.61,30592215,26169749,16.89
1102,2014-07-10,6899620.0,7588325,5952754,-9.07,15.9,37491835,32122503,16.71
1102,2014-08-10,6647943.0,6899620,5942364,-3.64,11.87,44139778,38064867,15.95
1102,2014-09-10,6631880.0,6647943,5786107,-0.24,14.61,50771658,43850974,15.78
1102,2014-10-10,6506670.0,6631880,5879394,-1.88,10.66,57278328,49730368,15.17
1102,2014-11-10,6766999.0,6506670,6478670,4.0,4.45,64045327,56209038,13.94
1102,2014-12-10,6499550.0,6766999,6884975,-3.95,-5.59,70544877,63094013,11.8
1102,2015-01-10,7217554.0,6499550,7124072,11.04,1.31,77762431,70218085,10.74
1102,2015-02-10,6851825.0,7217554,6016442,-5.06,13.88,6851825,6016442,13.88
1102,2015-03-10,3279346.0,6851825,3173166,-52.13,3.34,10131171,9189608,10.24
1102,2015-04-10,5274419.0,3279346,7078477,60.83,-25.48,15405590,16268085,-5.3
1102,2015-05-10,5767824.0,5274419,6735805,9.35,-14.37,21173414,23003890,-7.95
1102,2015-06-10,5623713.0,5767824,7588325,-2.49,-25.88,26797127,30592215,-12.4
1102,2015-07-10,5516532.0,5623713,6899620,-1.9,-20.04,32313659,37491835,-13.81
1102,2015-08-10,5746639.0,5516532,6647943,4.17,-13.55,38060298,44139778,-13.77
1102,2015-09-10,5512417.0,5746639,6631880,-4.07,-16.88,43572715,50771658,-14.17
1102,2015-10-10,5546527.0,5512417,6506670,0.61,-14.75,49119242,57278328,-14.24
1102,2015-11-10,5901983.0,5546527,6766999,6.4,-12.78,55021225,64045327,-14.09
1102,2015-12-10,5547070.0,5901983,6499550,-6.01,-14.65,60568295,70544877,-14.14
1102,2016-01-10,5867232.0,5547070,7217554,5.77,-18.7,66435527,77762431,-14.56
1102,2016-02-10,5066062.0,5867232,6851825,-13.65,-26.06,5066062,6851825,-26.06
1102,2016-03-10,2595177.0,5066062,3279346,-48.77,-20.86,7661239,10131171,-24.37
1102,2016-04-10,5338549.0,2595177,5274419,105.71,1.21,12999788,15405590,-15.61
1102,2016-05-10,5557712.0,5338549,5767824,4.1,-3.64,18557500,21173414,-12.35
1102,2016-06-10,5339750.0,5557712,5623713,-3.92,-5.04,23897251,26797127,-10.82
1102,2016-07-10,5232410.0,5339750,5516532,-2.01,-5.15,29129660,32313659,-9.85
1102,2016-08-10,4788866.0,5232410,5746639,-8.47,-16.66,33918526,38060298,-10.88
1102,2016-09-10,5106282.0,4788866,5512417,6.62,-7.36,39024808,43572715,-10.43
1102,2016-10-10,5078411.0,5106282,5546527,-0.54,-8.43,44103219,49119242,-10.21
1102,2016-11-10,5513659.0,5078411,5901983,8.57,-6.57,49616878,55021225,-9.82
1102,2016-12-10,5331778.0,5513659,5547070,-3.29,-3.88,54948656,60568295,-9.27
1102,2017-01-10,6023954.0,5331778,5867232,12.98,2.67,60972609,66435527,-8.22
1102,2017-02-10,4162130.0,6023954,5066062,-30.9,-17.84,4162130,5066062,-17.84
1102,2017-03-10,3049461.0,4162130,2595177,-26.73,17.5,7211591,7661239,-5.86
1102,2017-04-10,5308954.0,3049461,5338549,74.09,-0.55,12520545,12999788,-3.68
1102,2017-05-10,5218646.0,5308954,5557712,-1.7,-6.1,17739190,18557500,-4.4
1102,2017-06-10,5741517.0,5218646,5339750,10.01,7.52,23480707,23897251,-1.74
1102,2017-07-10,5331442.0,5741517,5232410,-7.14,1.89,28812149,29129660,-1.08
1102,2017-08-10,5252149.0,5331442,4788866,-1.48,9.67,34064298,33918526,0.42
1102,2017-09-10,5478165.0,5252149,5106282,4.3,7.28,39542463,39024808,1.32
1102,2017-10-10,5806573.0,5478165,5078411,5.99,14.33,45349036,44103219,2.82
1102,2017-11-10,5840273.0,5806573,5513659,0.58,5.92,51189309,49616878,3.16
1102,2017-12-10,6639248.0,5840273,5331778,13.68,24.52,57828557,54948656,5.24
1102,2018-01-10,7070625.0,6639248,6023954,6.49,17.37,64899182,60972609,6.43
1102,2018-02-10,6769986.0,7070625,4162130,-4.25,62.65,6769986,4162130,62.65
1102,2018-03-10,3408539.0,6769986,3049461,-49.65,11.77,10178525,7211591,41.14
1102,2018-04-10,6395353.0,3408539,5308954,87.62,20.46,16573879,12520545,32.37
1102,2018-05-10,7188266.0,6395353,5218646,12.39,37.74,23762145,17739190,33.95
1102,2018-06-10,7698165.0,7188266,5741517,7.09,34.07,31460310,23480707,33.98
1102,2018-07-10,7549925.0,7698165,5331442,-1.92,41.61,39010235,28812149,35.39
1102,2018-08-10,7021279.0,7549925,5252149,-7.0,33.68,46031514,34064298,35.13
1102,2018-09-10,7180291.0,7021279,5478165,2.26,31.07,53211805,39542463,34.56
1102,2018-10-10,7703807.0,7180291,5806573,7.29,32.67,60915612,45349036,34.32
1102,2018-11-10,7657714.0,7703807,5840273,-0.59,31.11,68573326,51189309,33.96
1103,2014-02-10,446206.0,591641,288455,-24.58,54.68,446206,288455,54.68
1103,2014-03-10,168548.0,446206,166638,-62.22,1.14,614754,455093,35.08
1103,2014-04-10,404642.0,168548,286096,140.07,41.43,1019396,741189,37.53
1103,2014-05-10,385738.0,404642,365204,-4.67,5.62,1405133,1106392,27.0
1103,2014-06-10,281325.0,385738,382601,-27.06,-26.47,1686458,1488993,13.26
1103,2014-07-10,222444.0,281325,303342,-20.92,-26.66,1908902,1792335,6.5
1103,2014-08-10,246735.0,222444,294434,10.92,-16.2,2155637,2086769,3.3
1103,2014-09-10,325227.0,246735,336088,31.81,-3.23,2480864,2422858,2.39
1103,2014-10-10,337047.0,325227,314563,3.63,7.14,2817911,2737420,2.94
1103,2014-11-10,380730.0,337047,429783,12.96,-11.41,3198640,3167203,0.99
1103,2014-12-10,389030.0,380730,509527,2.18,-23.64,3587670,3676730,-2.42
1103,2015-01-10,350583.0,389030,591641,-9.88,-40.74,3938252,4268372,-7.73
1103,2015-02-10,310280.0,350583,446206,-11.49,-30.46,310280,446206,-30.46
1103,2015-03-10,160324.0,310280,168548,-48.32,-4.87,470604,614754,-23.44
1103,2015-04-10,200719.0,160324,404642,25.19,-50.39,671323,1019396,-34.14
1103,2015-05-10,273126.0,200719,385738,36.07,-29.19,944449,1405134,-32.78
1103,2015-06-10,320563.0,273126,281325,17.36,13.94,1265011,1686458,-24.99
1103,2015-07-10,143719.0,320563,222444,-55.16,-35.39,1408730,1908902,-26.2
1103,2015-08-10,175596.0,143719,246735,22.18,-28.83,1584326,2155637,-26.5
1103,2015-09-10,184087.0,175596,325227,4.83,-43.39,1768413,2480864,-28.71
1103,2015-10-10,189109.0,184087,337047,2.72,-43.89,1957522,2817911,-30.53
1103,2015-11-10,321446.0,189109,380730,69.97,-15.57,2278968,3198640,-28.75
1103,2015-12-10,297423.0,321446,389030,-7.47,-23.54,2576391,3587670,-28.18
1103,2016-01-10,250322.0,297423,350583,-15.83,-28.59,2826713,3938252,-28.22
1103,2016-02-10,197328.0,250322,310280,-21.17,-36.4,197328,310280,-36.4
1103,2016-03-10,143549.0,197328,160324,-27.25,-10.46,340877,470604,-27.56
1103,2016-04-10,200449.0,143549,200719,39.63,-0.13,541326,671323,-19.36
1103,2016-05-10,200905.0,200449,273126,0.22,-26.44,742231,944449,-21.41
1103,2016-06-10,342029.0,200905,320563,70.24,6.69,1084260,1265011,-14.28
1103,2016-07-10,277433.0,342029,143719,-18.88,93.03,1361693,1408730,-3.33
1103,2016-08-10,268801.0,277433,175596,-3.11,53.07,1630494,1584326,2.91
1103,2016-09-10,196746.0,268801,184087,-26.8,6.87,1827240,1768413,3.32
1103,2016-10-10,277340.0,196746,189109,40.96,46.65,2104580,1957522,7.51
1103,2016-11-10,299070.0,277340,321446,7.83,-6.96,2403650,2278968,5.47
1103,2016-12-10,353438.0,299070,297423,18.17,18.83,2757087,2576391,7.01
1103,2017-01-10,382981.0,353438,250322,8.35,52.99,3140069,2826713,11.08
1103,2017-02-10,232657.0,382981,197328,-39.25,17.9,232657,197328,17.9
1103,2017-03-10,171513.0,232657,143549,-26.28,19.48,404170,340877,18.56
1103,2017-04-10,194614.0,171513,200449,13.46,-2.91,598506,541326,10.56
1103,2017-05-10,132940.0,194614,200905,-31.69,-33.82,731446,742231,-1.45
1103,2017-06-10,183810.0,132940,342029,38.26,-46.25,915256,1084260,-15.58
1103,2017-07-10,143629.0,183810,277433,-21.86,-48.22,1058885,1361693,-22.23
1103,2017-08-10,153905.0,143629,268801,7.15,-42.74,1212790,1630494,-25.61
1103,2017-09-10,174704.0,153905,196746,13.51,-11.2,1387494,1827240,-24.06
1103,2017-10-10,177734.0,174704,277340,1.73,-35.91,1565228,2104580,-25.62
1103,2017-11-10,167398.0,177734,299070,-5.81,-44.02,1732626,2403650,-27.91
1103,2017-12-10,181868.0,167398,353438,8.64,-48.54,1914494,2757087,-30.56
1103,2018-01-10,181112.0,181868,382981,-0.41,-52.7,2095606,3140069,-33.26
1103,2018-02-10,172094.0,181112,232657,-4.97,-26.03,172094,232657,-26.03
1103,2018-03-10,125590.0,172094,171513,-27.02,-26.77,297684,404170,-26.34
1103,2018-04-10,173573.0,125590,194614,38.2,-10.81,471257,598506,-21.26
1103,2018-05-10,170887.0,173573,132940,-1.54,28.54,642144,731446,-12.2
1103,2018-06-10,185856.0,170887,183810,8.75,1.11,828000,915256,-9.53
1103,2018-07-10,172927.0,185856,143629,-6.95,20.39,1000927,1058885,-5.47
1103,2018-08-10,154429.0,172927,153905,-10.69,0.34,1155356,1212790,-4.73
1103,2018-09-10,173642.0,154429,174704,12.44,-0.6,1328998,1387494,-4.21
1103,2018-10-10,166209.0,173642,177734,-4.28,-6.48,1495207,1565228,-4.47
1103,2018-11-10,178401.0,166209,167398,7.33,6.57,1673608,1732626,-3.4
1104,2014-02-10,512332.0,516301,486481,-0.76,5.31,512332,486481,5.31
1104,2014-03-10,334711.0,512332,299860,-34.66,11.62,847043,786340,7.71
1104,2014-04-10,532118.0,334711,461732,58.97,15.24,1379161,1248073,10.5
1104,2014-05-10,499672.0,532118,394631,-6.09,26.61,1878833,1642704,14.37
1104,2014-06-10,477012.0,499672,406677,-4.53,17.29,2355845,2049381,14.95
1104,2014-07-10,479702.0,477012,415968,0.56,15.32,2835547,2465349,15.01
1104,2014-08-10,491532.0,479702,453397,2.46,8.41,3327078,2918747,13.98
1104,2014-09-10,452066.0,491532,393203,-8.02,14.97,3779145,3311949,14.1
1104,2014-10-10,463181.0,452066,448691,2.45,3.22,4242326,3760641,12.8
1104,2014-11-10,540324.0,463181,521445,16.65,3.62,4782650,4282086,11.68
1104,2014-12-10,484997.0,540324,477826,-10.23,1.5,5267647,4759912,10.66
1104,2015-01-10,552257.0,484997,516301,13.86,6.96,5819905,5276212,10.3
1104,2015-02-10,520536.0,552257,512332,-5.74,1.6,520536,512332,1.6
1104,2015-03-10,335531.0,520536,334711,-35.54,0.24,856067,847043,1.06
1104,2015-04-10,471332.0,335531,532118,40.47,-11.42,1327398,1379161,-3.75
1104,2015-05-10,447811.0,471332,499672,-4.99,-10.37,1775209,1878833,-5.51
1104,2015-06-10,371720.0,447811,477012,-16.99,-22.07,2146929,2355845,-8.86
1104,2015-07-10,411286.0,371720,479702,10.64,-14.26,2558215,2835547,-9.78
1104,2015-08-10,412816.0,411286,491532,0.37,-16.01,2971031,3327078,-10.7
1104,2015-09-10,376087.0,412816,452066,-8.89,-16.8,3347118,3779145,-11.43
1104,2015-10-10,423675.0,376087,463181,12.65,-8.52,3770793,4242326,-11.11
1104,2015-11-10,461991.0,423675,540324,9.04,-14.49,4232784,4782650,-11.49
1104,2015-12-10,453342.0,461991,484997,-1.87,-6.52,4686126,5267647,-11.03
1104,2016-01-10,477626.0,453342,552257,5.35,-13.51,5163751,5819905,-11.27
1104,2016-02-10,373311.0,477626,520536,-21.84,-28.28,373311,520536,-28.28
1104,2016-03-10,298112.0,373311,335531,-20.14,-11.15,671423,856067,-21.56
1104,2016-04-10,434381.0,298112,471332,45.71,-7.83,1105804,1327398,-16.69
1104,2016-05-10,427717.0,434381,447811,-1.53,-4.48,1533521,1775209,-13.61
1104,2016-06-10,421157.0,427717,371720,-1.53,13.29,1954678,2146929,-8.95
1104,2016-07-10,370788.0,421157,411286,-11.95,-9.84,2325466,2558215,-9.09
1104,2016-08-10,354764.0,370788,412816,-4.32,-14.06,2680230,2971031,-9.78
1104,2016-09-10,388895.0,354764,376087,9.62,3.4,3069125,3347118,-8.3
1104,2016-10-10,293590.0,388895,423675,-24.5,-30.7,3362715,3770793,-10.82
1104,2016-11-10,385127.0,293590,461991,31.17,-16.63,3747842,4232784,-11.45
1104,2016-12-10,410515.0,385127,453342,6.59,-9.44,4158357,4686126,-11.26
1104,2017-01-10,463842.0,410515,477626,12.99,-2.88,4622199,5163751,-10.48
1104,2017-02-10,363865.0,463842,373311,-21.55,-2.53,363865,373311,-2.53
1104,2017-03-10,308357.0,363865,298112,-15.25,3.43,672222,671423,0.11
1104,2017-04-10,428434.0,308357,434381,38.94,-1.36,1100655,1105804,-0.46
1104,2017-05-10,358213.0,428434,427717,-16.39,-16.24,1458868,1533521,-4.86
1104,2017-06-10,381948.0,358213,421157,6.62,-9.3,1840816,1954678,-5.82
1104,2017-07-10,318948.0,381948,370788,-16.49,-13.98,2159764,2325466,-7.12
1104,2017-08-10,357742.0,318948,354764,12.16,0.83,2517506,2680230,-6.07
1104,2017-09-10,367333.0,357742,388895,2.68,-5.54,2884839,3069125,-6.0
1104,2017-10-10,403016.0,367333,293590,9.71,37.27,3287855,3362715,-2.22
1104,2017-11-10,336159.0,403016,385127,-16.58,-12.71,3624014,3747842,-3.3
1104,2017-12-10,381565.0,336159,410515,13.5,-7.05,4005579,4158357,-3.67
1104,2018-01-10,399796.0,381565,463842,4.77,-13.8,4405376,4622199,-4.69
1104,2018-02-10,460482.0,399796,363865,15.17,26.55,460482,363865,26.55
1104,2018-03-10,268120.0,460482,308357,-41.77,-13.04,728601,672222,8.38
1104,2018-04-10,437497.0,268120,428434,63.17,2.11,1166097,1100655,5.94
1104,2018-05-10,385013.0,437497,358213,-11.99,7.48,1551110,1458868,6.32
1104,2018-06-10,426170.0,385013,381948,10.68,11.57,1977280,1840816,7.41
1104,2018-07-10,337575.0,426170,318948,-20.78,5.84,2314855,2159764,7.18
1104,2018-08-10,350896.0,337575,357742,3.94,-1.91,2665751,2517506,5.88
1104,2018-09-10,354949.0,350896,367333,1.15,-3.37,3020700,2884839,4.7
1104,2018-10-10,415742.0,354949,403016,17.12,3.15,3436442,3287855,4.51
1104,2018-11-10,457241.0,415742,336159,9.98,36.01,3893683,3624014,7.44
1108,2014-02-10,506782.0,440515,481802,15.04,5.18,506782,481802,5.18
1108,2014-03-10,243173.0,506782,276936,-52.01,-12.19,749955,758738,-1.15
1108,2014-04-10,466684.0,243173,444917,91.91,4.89,1216639,1203655,1.07
1108,2014-05-10,457432.0,466684,362054,-1.98,26.34,1674071,1565709,6.92
1108,2014-06-10,408903.0,457432,381384,-10.6,7.21,2082974,1947093,6.97
1108,2014-07-10,412580.0,408903,368109,0.89,12.08,2495554,2315202,7.78
1108,2014-08-10,413460.0,412580,439572,0.21,-5.94,2909014,2754774,5.59
1108,2014-09-10,415985.0,413460,379115,0.61,9.72,3324999,3133889,6.09
1108,2014-10-10,407238.0,415985,387362,-2.1,5.13,3732237,3521251,5.99
1108,2014-11-10,484448.0,407238,450770,18.95,7.47,4216685,3972021,6.15
1108,2014-12-10,431778.0,484448,456920,-10.87,-5.5,4648463,4428941,4.95
1108,2015-01-10,450738.0,431778,440649,4.39,2.28,5099201,4869590,4.71
1108,2015-02-10,518826.0,450738,506782,15.1,2.37,518826,506782,2.37
1108,2015-03-10,341533.0,518826,243173,-34.17,40.44,860359,749955,14.72
1108,2015-04-10,431529.0,341533,466684,26.35,-7.53,1291888,1216639,6.18
1108,2015-05-10,432670.0,431529,457432,0.26,-5.41,1724558,1674071,3.01
1108,2015-06-10,471084.0,432670,408903,8.87,15.2,2195642,2082974,5.4
1108,2015-07-10,441613.0,471084,412580,-6.25,7.03,2637255,2495554,5.67
1108,2015-08-10,463001.0,441613,413460,4.84,11.98,3100256,2909014,6.57
1108,2015-09-10,329405.0,463001,415985,-28.85,-20.81,3429661,3324999,3.14
1108,2015-10-10,340734.0,329405,407238,3.43,-16.33,3770395,3732237,1.02
1108,2015-11-10,396102.0,340734,484448,16.24,-18.23,4166497,4216685,-1.19
1108,2015-12-10,426840.0,396102,431778,7.76,-1.14,4593337,4648463,-1.18
1108,2016-01-10,428034.0,426840,450735,0.27,-5.03,5021371,5099198,-1.52
1108,2016-02-10,348266.0,428034,518826,-18.63,-32.87,348266,518826,-32.87
1108,2016-03-10,249352.0,348266,341533,-28.4,-26.99,597618,860359,-30.53
1108,2016-04-10,392746.0,249352,431529,57.5,-8.98,990364,1291888,-23.33
1108,2016-05-10,383656.0,392746,432670,-2.31,-11.32,1374020,1724558,-20.32
1108,2016-06-10,391241.0,383656,471084,1.97,-16.94,1765261,2195642,-19.6
1108,2016-07-10,337842.0,391241,441613,-13.64,-23.49,2103103,2637255,-20.25
1108,2016-08-10,336726.0,337842,463001,-0.33,-27.27,2439829,3100256,-21.3
1108,2016-09-10,388420.0,336726,329405,15.35,17.91,2828249,3429661,-17.53
1108,2016-10-10,335445.0,388420,340734,-13.63,-1.55,3163694,3770395,-16.09
1108,2016-11-10,393978.0,335445,396102,17.44,-0.53,3557672,4166497,-14.61
1108,2016-12-10,339521.0,393978,426840,-13.82,-20.45,3897193,4593337,-15.15
1108,2017-01-10,345573.0,339521,428016,1.78,-19.26,4242766,5021353,-15.5
1108,2017-02-10,316773.0,345573,348266,-8.33,-9.04,316773,348266,-9.04
1108,2017-03-10,232100.0,316773,249352,-26.72,-6.91,548873,597618,-8.15
1108,2017-04-10,343552.0,232100,392746,48.01,-12.52,892425,990364,-9.88
1108,2017-05-10,292915.0,343552,383656,-14.73,-23.65,1185340,1374020,-13.73
1108,2017-06-10,332953.0,292915,391241,13.66,-14.89,1518293,1765261,-13.99
1108,2017-07-10,243699.0,332953,337842,-26.8,-27.86,1761992,2103103,-16.21
1108,2017-08-10,270234.0,243699,336726,10.88,-19.74,2032226,2439829,-16.7
1108,2017-09-10,293423.0,270234,388420,8.58,-24.45,2325649,2828249,-17.77
1108,2017-10-10,267312.0,293423,335445,-8.89,-20.31,2592961,3163694,-18.04
1108,2017-11-10,259826.0,267312,393978,-2.8,-34.05,2852787,3557672,-19.81
1108,2017-12-10,258913.0,259826,339521,-0.35,-23.74,3111700,3897193,-20.15
1108,2018-01-10,291571.0,258913,353868,12.61,-17.6,3403271,4251061,-19.94
1108,2018-02-10,320340.0,291571,316773,9.86,1.12,320340,316773,1.12
1108,2018-03-10,197481.0,320340,232100,-38.35,-14.91,517821,548873,-5.65
1108,2018-04-10,314840.0,197481,343552,59.42,-8.35,832661,892425,-6.69
1108,2018-05-10,280705.0,314840,292915,-10.84,-4.16,1113366,1185340,-6.07
1108,2018-06-10,294581.0,280705,332953,4.94,-11.52,1407947,1518293,-7.26
1108,2018-07-10,276298.0,294581,243699,-6.2,13.37,1684245,1761992,-4.41
1108,2018-08-10,264328.0,276298,270234,-4.33,-2.18,1948573,2032226,-4.11
1108,2018-09-10,255469.0,264328,293423,-3.35,-12.93,2204042,2325649,-5.22
1108,2018-10-10,256381.0,255469,267312,0.35,-4.08,2460423,2592961,-5.11
1108,2018-11-10,300242.0,256381,259826,17.1,15.55,2760665,2852787,-3.22
1109,2014-02-10,466378.0,547737,383780,-14.85,21.52,466378,383780,21.52
1109,2014-03-10,195214.0,466378,149301,-58.14,30.75,661592,533081,24.1
1109,2014-04-10,530432.0,195214,382253,171.71,38.76,1192024,915334,30.22
1109,2014-05-10,493364.0,530432,385435,-6.98,28.0,1685389,1300769,29.56
1109,2014-06-10,546713.0,493364,328876,10.81,66.23,2232102,1629645,36.96
1109,2014-07-10,453047.0,546713,296767,-17.13,52.66,2685148,1926412,39.38
1109,2014-08-10,358231.0,453047,289932,-20.92,23.55,3043379,2216344,37.31
1109,2014-09-10,228122.0,358231,327684,-36.31,-30.38,3271501,2544028,28.59
1109,2014-10-10,357704.0,228122,367941,56.8,-2.78,3629205,2911969,24.63
1109,2014-11-10,471768.0,357704,536767,31.88,-12.1,4100973,3448736,18.91
1109,2014-12-10,484101.0,471768,554767,2.61,-12.73,4585074,4003503,14.52
1109,2015-01-10,415015.0,484101,547737,-14.27,-24.23,5000089,4551240,9.86
1109,2015-02-10,436111.0,415015,466378,5.08,-6.48,436111,466378,-6.48
1109,2015-03-10,210375.0,436111,195214,-51.76,7.76,646486,661592,-2.28
1109,2015-04-10,305303.0,210375,530432,45.12,-42.44,951789,1192024,-20.15
1109,2015-05-10,374165.0,305303,493364,22.55,-24.16,1325954,1685389,-21.32
1109,2015-06-10,400828.0,374165,546713,7.12,-26.68,1726782,2232102,-22.63
1109,2015-07-10,325459.0,400828,453047,-18.8,-28.16,2052241,2685148,-23.57
1109,2015-08-10,336770.0,325459,358231,3.47,-5.99,2389011,3043379,-21.5
1109,2015-09-10,373177.0,336770,228122,10.81,63.58,2762188,3271501,-15.56
1109,2015-10-10,442774.0,373177,357704,18.64,23.78,3204962,3629205,-11.68
1109,2015-11-10,425539.0,442774,471768,-3.89,-9.79,3630501,4100973,-11.47
1109,2015-12-10,360541.0,425539,484101,-15.27,-25.52,3991042,4585074,-12.95
1109,2016-01-10,359897.0,360541,415015,-0.17,-13.28,4350939,5000089,-12.98
1109,2016-02-10,338758.0,359897,436111,-5.87,-22.32,338758,436111,-22.32
1109,2016-03-10,137176.0,338758,210375,-59.5,-34.79,475934,646486,-26.38
1109,2016-04-10,400065.0,137176,305303,191.64,31.03,875999,951789,-7.96
1109,2016-05-10,410873.0,400065,374165,2.7,9.81,1286872,1325954,-2.94
1109,2016-06-10,394265.0,410873,400828,-4.04,-1.63,1681137,1726782,-2.64
1109,2016-07-10,325387.0,394265,325459,-17.46,-0.02,2006524,2052241,-2.22
1109,2016-08-10,308834.0,325387,336770,-5.08,-8.29,2315358,2389011,-3.08
